"s","x","y","d","ID","sex","genus","species"
353,740,7,"mothra03.0709.2112","99.9%_s10g15","male","photinus","marginellus"
367,674,13,"mothra03.0709.2112","99.9%_s10g15","male","photinus","marginellus"
1001,1388,313,"mothra03.0709.2112","99.9%_s10g15","male","photinus","marginellus"
459,1570,350,"mothra03.0709.2112","99.9%_s10g15","male","photinus","marginellus"
463,1596,351,"mothra03.0709.2112","99.9%_s10g15","male","photinus","marginellus"
1247,1560,487,"mothra03.0709.2112","99.9%_s10g15","male","photinus","marginellus"
541,1796,501,"mothra03.0709.2112","99.9%_s10g15","male","photinus","marginellus"
1287,821,811,"mothra03.0709.2112","99.9%_s10g15","male","photinus","marginellus"
1209,1335,1039,"mothra03.0709.2112","99.9%_s10g15","male","photinus","marginellus"
1166,228,1247,"mothra03.0709.2112","99.9%_s10g15","male","photinus","marginellus"
1474,478,399,"mothra03.0709.2114","99.9%_s10g15","male","photinus","marginellus"
1207,1554,934,"mothra03.0709.2114","99.9%_s10g15","male","photinus","marginellus"
1224,254,1267,"mothra03.0709.2114","99.9%_s10g15","male","photinus","marginellus"
225,1403,1534,"mothra03.0709.2114","99.9%_s10g15","male","photinus","marginellus"
1341,813,192,"mothra03.0709.2116","99.9%_s10g15","male","photinus","marginellus"
1720,662,769,"mothra03.0709.2116","99.9%_s10g15","male","photinus","marginellus"
1247,1318,768,"mothra03.0709.2116","99.9%_s10g15","male","photinus","marginellus"
1388,713,831,"mothra03.0709.2116","99.9%_s10g15","male","photinus","marginellus"
859,1047,15,"mothra03.0709.2118","99.9%_s10g15","male","photinus","marginellus"
466,1123,7,"mothra03.0709.2118","99.9%_s10g15","male","photinus","marginellus"
1173,848,196,"mothra03.0709.2118","99.9%_s10g15","male","photinus","marginellus"
1403,1618,546,"mothra03.0709.2118","99.9%_s10g15","male","photinus","marginellus"
1491,998,784,"mothra03.0709.2118","99.9%_s10g15","male","photinus","marginellus"
1440,1721,799,"mothra03.0709.2118","99.9%_s10g15","male","photinus","marginellus"
748,802,75,"mothra03.0709.2120","99.9%_s10g15","male","photinus","marginellus"
825,106,602,"mothra03.0709.2120","99.9%_s10g15","male","photinus","marginellus"
1256,295,714,"mothra03.0709.2120","99.9%_s10g15","male","photinus","marginellus"
1619,1483,717,"mothra03.0709.2120","99.9%_s10g15","male","photinus","marginellus"
2502,131,775,"mothra03.0709.2120","99.9%_s10g15","male","photinus","marginellus"
1610,711,769,"mothra03.0709.2120","99.9%_s10g15","male","photinus","marginellus"
1287,760,868,"mothra03.0709.2120","99.9%_s10g15","male","photinus","marginellus"
1331,869,1229,"mothra03.0709.2120","99.9%_s10g15","male","photinus","marginellus"
1178,1379,1412,"mothra03.0709.2120","99.9%_s10g15","male","photinus","marginellus"
1192,785,256,"mothra03.0709.2122","99.9%_s10g15","male","photinus","marginellus"
1335,1345,374,"mothra03.0709.2122","99.9%_s10g15","male","photinus","marginellus"
1132,262,862,"mothra03.0709.2122","99.9%_s10g15","male","photinus","marginellus"
663,1695,876,"mothra03.0709.2122","99.9%_s10g15","male","photinus","marginellus"
476,1733,879,"mothra03.0709.2122","99.9%_s10g15","male","photinus","marginellus"
1744,772,1074,"mothra03.0709.2122","99.9%_s10g15","male","photinus","marginellus"
1606,718,1135,"mothra03.0709.2122","99.9%_s10g15","male","photinus","marginellus"
1336,1459,1365,"mothra03.0709.2122","99.9%_s10g15","male","photinus","marginellus"
1183,1270,1376,"mothra03.0709.2122","99.9%_s10g15","male","photinus","marginellus"
1102,1395,1460,"mothra03.0709.2122","99.9%_s10g15","male","photinus","marginellus"
521,1319,1587,"mothra03.0709.2122","99.9%_s10g15","male","photinus","marginellus"
417,540,60,"mothra03.0709.2124","99.9%_s10g15","male","photinus","marginellus"
1654,548,387,"mothra03.0709.2124","99.9%_s10g15","male","photinus","marginellus"
1446,619,941,"mothra03.0709.2124","99.9%_s10g15","male","photinus","marginellus"
1323,1526,1044,"mothra03.0709.2124","99.9%_s10g15","male","photinus","marginellus"
1204,1672,1064,"mothra03.0709.2124","99.9%_s10g15","male","photinus","marginellus"
1685,1554,1101,"mothra03.0709.2124","99.9%_s10g15","male","photinus","marginellus"
1443,797,1156,"mothra03.0709.2124","99.9%_s10g15","male","photinus","marginellus"
1344,663,1225,"mothra03.0709.2124","99.9%_s10g15","male","photinus","marginellus"
1271,1108,1292,"mothra03.0709.2124","99.9%_s10g15","male","photinus","marginellus"
892,1152,146,"mothra03.0709.2126","99.9%_s10g15","male","photinus","marginellus"
1132,466,163,"mothra03.0709.2126","99.9%_s10g15","male","photinus","marginellus"
743,607,170,"mothra03.0709.2126","99.9%_s10g15","male","photinus","marginellus"
1299,131,256,"mothra03.0709.2126","99.9%_s10g15","male","photinus","marginellus"
1529,578,395,"mothra03.0709.2126","99.9%_s10g15","male","photinus","marginellus"
1068,1648,469,"mothra03.0709.2126","99.9%_s10g15","male","photinus","marginellus"
1577,1573,810,"mothra03.0709.2126","99.9%_s10g15","male","photinus","marginellus"
1353,445,1221,"mothra03.0709.2126","99.9%_s10g15","male","photinus","marginellus"
1225,859,188,"mothra03.0709.2128","99.9%_s10g15","male","photinus","marginellus"
1633,381,293,"mothra03.0709.2128","99.9%_s10g15","male","photinus","marginellus"
1282,1285,355,"mothra03.0709.2128","99.9%_s10g15","male","photinus","marginellus"
485,170,465,"mothra03.0709.2128","99.9%_s10g15","male","photinus","marginellus"
525,132,467,"mothra03.0709.2128","99.9%_s10g15","male","photinus","marginellus"
977,1664,563,"mothra03.0709.2128","99.9%_s10g15","male","photinus","marginellus"
522,1691,565,"mothra03.0709.2128","99.9%_s10g15","male","photinus","marginellus"
1179,1203,1131,"mothra03.0709.2128","99.9%_s10g15","male","photinus","marginellus"
1611,1537,1213,"mothra03.0709.2128","99.9%_s10g15","male","photinus","marginellus"
1061,227,1239,"mothra03.0709.2128","99.9%_s10g15","male","photinus","marginellus"
1053,467,1442,"mothra03.0709.2128","99.9%_s10g15","male","photinus","marginellus"
1236,1381,132,"mothra03.0709.2130","99.9%_s10g15","male","photinus","marginellus"
1059,1430,385,"mothra03.0709.2130","99.9%_s10g15","male","photinus","marginellus"
1374,1171,563,"mothra03.0709.2130","99.9%_s10g15","male","photinus","marginellus"
1258,199,689,"mothra03.0709.2130","99.9%_s10g15","male","photinus","marginellus"
1281,1346,738,"mothra03.0709.2130","99.9%_s10g15","male","photinus","marginellus"
1631,1454,978,"mothra03.0709.2130","99.9%_s10g15","male","photinus","marginellus"
1342,1318,1195,"mothra03.0709.2130","99.9%_s10g15","male","photinus","marginellus"
2034,1491,1412,"mothra03.0709.2130","99.9%_s10g15","male","photinus","marginellus"
846,1035,63,"mothra03.0709.2132","99.9%_s10g15","male","photinus","marginellus"
1545,249,323,"mothra03.0709.2132","99.9%_s10g15","male","photinus","marginellus"
997,1592,360,"mothra03.0709.2132","99.9%_s10g15","male","photinus","marginellus"
1385,1206,542,"mothra03.0709.2132","99.9%_s10g15","male","photinus","marginellus"
1351,1713,896,"mothra03.0709.2132","99.9%_s10g15","male","photinus","marginellus"
1404,663,1002,"mothra03.0709.2132","99.9%_s10g15","male","photinus","marginellus"
1662,1208,1086,"mothra03.0709.2132","99.9%_s10g15","male","photinus","marginellus"
492,521,67,"mothra03.0709.2134","99.9%_s10g15","male","photinus","marginellus"
1187,931,245,"mothra03.0709.2134","99.9%_s10g15","male","photinus","marginellus"
1216,1402,303,"mothra03.0709.2134","99.9%_s10g15","male","photinus","marginellus"
1067,306,420,"mothra03.0709.2134","99.9%_s10g15","male","photinus","marginellus"
1679,1491,607,"mothra03.0709.2134","99.9%_s10g15","male","photinus","marginellus"
1641,1412,732,"mothra03.0709.2134","99.9%_s10g15","male","photinus","marginellus"
431,1793,973,"mothra03.0709.2134","99.9%_s10g15","male","photinus","marginellus"
1557,1784,1054,"mothra03.0709.2134","99.9%_s10g15","male","photinus","marginellus"
1202,1100,263,"mothra03.0709.2136","99.9%_s10g15","male","photinus","marginellus"
1328,466,590,"mothra03.0709.2136","99.9%_s10g15","male","photinus","marginellus"
1452,1705,914,"mothra03.0709.2136","99.9%_s10g15","male","photinus","marginellus"
721,1728,1066,"mothra03.0709.2136","99.9%_s10g15","male","photinus","marginellus"
474,1670,1066,"mothra03.0709.2136","99.9%_s10g15","male","photinus","marginellus"
1217,1621,1212,"mothra03.0709.2136","99.9%_s10g15","male","photinus","marginellus"
1362,1509,1383,"mothra03.0709.2136","99.9%_s10g15","male","photinus","marginellus"
1406,1042,322,"mothra03.0709.2138","99.9%_s10g15","male","photinus","marginellus"
1712,1117,477,"mothra03.0709.2138","99.9%_s10g15","male","photinus","marginellus"
1301,1288,978,"mothra03.0709.2138","99.9%_s10g15","male","photinus","marginellus"
1198,1222,992,"mothra03.0709.2138","99.9%_s10g15","male","photinus","marginellus"
1451,1095,1084,"mothra03.0709.2138","99.9%_s10g15","male","photinus","marginellus"
453,190,1354,"mothra03.0709.2138","99.9%_s10g15","male","photinus","marginellus"
481,1540,1388,"mothra03.0709.2138","99.9%_s10g15","male","photinus","marginellus"
1458,1367,1443,"mothra03.0709.2138","99.9%_s10g15","male","photinus","marginellus"
394,1638,420,"mothra03.0709.2140","99.9%_s10g15","male","photinus","marginellus"
397,1688,544,"mothra03.0709.2140","99.9%_s10g15","male","photinus","marginellus"
1233,400,629,"mothra03.0709.2140","99.9%_s10g15","male","photinus","marginellus"
1331,1283,847,"mothra03.0709.2140","99.9%_s10g15","male","photinus","marginellus"
1395,910,1036,"mothra03.0709.2140","99.9%_s10g15","male","photinus","marginellus"
1739,496,1043,"mothra03.0709.2140","99.9%_s10g15","male","photinus","marginellus"
1935,1108,1262,"mothra03.0709.2140","99.9%_s10g15","male","photinus","marginellus"
1258,1224,1342,"mothra03.0709.2140","99.9%_s10g15","male","photinus","marginellus"
1070,1044,53,"mothra03.0709.2142","99.9%_s10g15","male","photinus","marginellus"
1395,653,217,"mothra03.0709.2142","99.9%_s10g15","male","photinus","marginellus"
1654,656,721,"mothra03.0709.2142","99.9%_s10g15","male","photinus","marginellus"
1154,1363,930,"mothra03.0709.2142","99.9%_s10g15","male","photinus","marginellus"
1249,1340,970,"mothra03.0709.2142","99.9%_s10g15","male","photinus","marginellus"
1211,377,1013,"mothra03.0709.2142","99.9%_s10g15","male","photinus","marginellus"
496,1092,1250,"mothra03.0709.2142","99.9%_s10g15","male","photinus","marginellus"
1154,1593,1289,"mothra03.0709.2142","99.9%_s10g15","male","photinus","marginellus"
763,1097,135,"mothra03.0709.2144","99.9%_s10g15","male","photinus","marginellus"
829,851,140,"mothra03.0709.2144","99.9%_s10g15","male","photinus","marginellus"
1767,1267,408,"mothra03.0709.2144","99.9%_s10g15","male","photinus","marginellus"
1774,1397,446,"mothra03.0709.2144","99.9%_s10g15","male","photinus","marginellus"
427,257,1349,"mothra03.0709.2144","99.9%_s10g15","male","photinus","marginellus"
1268,1163,415,"mothra03.0709.2146","99.9%_s10g15","male","photinus","marginellus"
1696,1586,565,"mothra03.0709.2146","99.9%_s10g15","male","photinus","marginellus"
1364,1013,588,"mothra03.0709.2146","99.9%_s10g15","male","photinus","marginellus"
1315,543,668,"mothra03.0709.2146","99.9%_s10g15","male","photinus","marginellus"
1414,1040,752,"mothra03.0709.2146","99.9%_s10g15","male","photinus","marginellus"
1168,1349,762,"mothra03.0709.2146","99.9%_s10g15","male","photinus","marginellus"
1325,1502,860,"mothra03.0709.2146","99.9%_s10g15","male","photinus","marginellus"
1208,487,1193,"mothra03.0709.2146","99.9%_s10g15","male","photinus","marginellus"
1125,143,1361,"mothra03.0709.2146","99.9%_s10g15","male","photinus","marginellus"
866,1295,188,"mothra03.0709.2148","99.9%_s10g15","male","photinus","marginellus"
1353,998,467,"mothra03.0709.2148","99.9%_s10g15","male","photinus","marginellus"
1225,833,610,"mothra03.0709.2148","99.9%_s10g15","male","photinus","marginellus"
1346,984,626,"mothra03.0709.2148","99.9%_s10g15","male","photinus","marginellus"
1694,961,884,"mothra03.0709.2148","99.9%_s10g15","male","photinus","marginellus"
545,1724,949,"mothra03.0709.2148","99.9%_s10g15","male","photinus","marginellus"
1396,1700,998,"mothra03.0709.2148","99.9%_s10g15","male","photinus","marginellus"
270,1316,1588,"mothra03.0709.2148","99.9%_s10g15","male","photinus","marginellus"
801,752,22,"mothra03.0709.2150","99.9%_s10g15","male","photinus","marginellus"
1365,1591,516,"mothra03.0709.2150","99.9%_s10g15","male","photinus","marginellus"
1679,1147,659,"mothra03.0709.2150","99.9%_s10g15","male","photinus","marginellus"
128,1798,690,"mothra03.0709.2150","99.9%_s10g15","male","photinus","marginellus"
568,1629,1245,"mothra03.0709.2150","99.9%_s10g15","male","photinus","marginellus"
1616,1005,1352,"mothra03.0709.2150","99.9%_s10g15","male","photinus","marginellus"
967,804,1495,"mothra03.0709.2150","99.9%_s10g15","male","photinus","marginellus"
1361,1032,628,"mothra03.0709.2152","99.9%_s10g15","male","photinus","marginellus"
1692,1120,691,"mothra03.0709.2152","99.9%_s10g15","male","photinus","marginellus"
1592,1201,785,"mothra03.0709.2152","99.9%_s10g15","male","photinus","marginellus"
1326,1639,896,"mothra03.0709.2152","99.9%_s10g15","male","photinus","marginellus"
1273,804,924,"mothra03.0709.2152","99.9%_s10g15","male","photinus","marginellus"
1286,137,982,"mothra03.0709.2152","99.9%_s10g15","male","photinus","marginellus"
1659,1541,1112,"mothra03.0709.2152","99.9%_s10g15","male","photinus","marginellus"
1351,1136,347,"mothra03.0709.2154","99.9%_s10g15","male","photinus","marginellus"
1286,1128,574,"mothra03.0709.2154","99.9%_s10g15","male","photinus","marginellus"
1111,1688,840,"mothra03.0709.2154","99.9%_s10g15","male","photinus","marginellus"
1428,878,960,"mothra03.0709.2154","99.9%_s10g15","male","photinus","marginellus"
638,97,1104,"mothra03.0709.2154","99.9%_s10g15","male","photinus","marginellus"
494,159,1103,"mothra03.0709.2154","99.9%_s10g15","male","photinus","marginellus"
1707,752,1190,"mothra03.0709.2154","99.9%_s10g15","male","photinus","marginellus"
1231,617,1334,"mothra03.0709.2154","99.9%_s10g15","male","photinus","marginellus"
629,557,1547,"mothra03.0709.2154","99.9%_s10g15","male","photinus","marginellus"
1214,1437,224,"mothra03.0709.2156","99.9%_s10g15","male","photinus","marginellus"
1308,1153,650,"mothra03.0709.2156","99.9%_s10g15","male","photinus","marginellus"
1449,1260,1196,"mothra03.0709.2156","99.9%_s10g15","male","photinus","marginellus"
1630,621,1216,"mothra03.0709.2156","99.9%_s10g15","male","photinus","marginellus"
849,224,1322,"mothra03.0709.2156","99.9%_s10g15","male","photinus","marginellus"
596,266,1324,"mothra03.0709.2156","99.9%_s10g15","male","photinus","marginellus"
675,1413,131,"mothra03.0709.2158","99.9%_s10g15","male","photinus","marginellus"
1097,1051,187,"mothra03.0709.2158","99.9%_s10g15","male","photinus","marginellus"
1653,509,707,"mothra03.0709.2158","99.9%_s10g15","male","photinus","marginellus"
1265,531,848,"mothra03.0709.2158","99.9%_s10g15","male","photinus","marginellus"
1372,359,1054,"mothra03.0709.2158","99.9%_s10g15","male","photinus","marginellus"
1293,981,1079,"mothra03.0709.2158","99.9%_s10g15","male","photinus","marginellus"
1669,1531,1125,"mothra03.0709.2158","99.9%_s10g15","male","photinus","marginellus"
934,139,510,"mothra03.0709.2200","99.9%_s10g15","male","photinus","marginellus"
1333,1230,585,"mothra03.0709.2200","99.9%_s10g15","male","photinus","marginellus"
1422,1625,599,"mothra03.0709.2200","99.9%_s10g15","male","photinus","marginellus"
1179,411,1287,"mothra03.0709.2200","99.9%_s10g15","male","photinus","marginellus"
1222,553,1351,"mothra03.0709.2200","99.9%_s10g15","male","photinus","marginellus"
1059,1372,11,"mothra03.0709.2202","99.9%_s10g15","male","photinus","marginellus"
398,1563,34,"mothra03.0709.2202","99.9%_s10g15","male","photinus","marginellus"
1448,866,1022,"mothra03.0709.2202","99.9%_s10g15","male","photinus","marginellus"
1755,836,1065,"mothra03.0709.2202","99.9%_s10g15","male","photinus","marginellus"
1610,1141,1088,"mothra03.0709.2202","99.9%_s10g15","male","photinus","marginellus"
1245,1004,1144,"mothra03.0709.2202","99.9%_s10g15","male","photinus","marginellus"
1219,1514,1146,"mothra03.0709.2202","99.9%_s10g15","male","photinus","marginellus"
1353,67,1252,"mothra03.0709.2202","99.9%_s10g15","male","photinus","marginellus"
1343,1092,1303,"mothra03.0709.2202","99.9%_s10g15","male","photinus","marginellus"
1052,1413,1521,"mothra03.0709.2202","99.9%_s10g15","male","photinus","marginellus"
1778,818,357,"mothra03.0709.2204","99.9%_s10g15","male","photinus","marginellus"
985,1586,372,"mothra03.0709.2204","99.9%_s10g15","male","photinus","marginellus"
934,1720,689,"mothra03.0709.2204","99.9%_s10g15","male","photinus","marginellus"
1683,1548,810,"mothra03.0709.2204","99.9%_s10g15","male","photinus","marginellus"
1439,694,1082,"mothra03.0709.2204","99.9%_s10g15","male","photinus","marginellus"
1332,966,1239,"mothra03.0709.2204","99.9%_s10g15","male","photinus","marginellus"
1226,1166,1416,"mothra03.0709.2204","99.9%_s10g15","male","photinus","marginellus"
1533,1754,541,"mothra03.0709.2206","99.9%_s10g15","male","photinus","marginellus"
1356,1505,728,"mothra03.0709.2206","99.9%_s10g15","male","photinus","marginellus"
1308,673,871,"mothra03.0709.2206","99.9%_s10g15","male","photinus","marginellus"
1106,850,1430,"mothra03.0709.2206","99.9%_s10g15","male","photinus","marginellus"
1218,248,1488,"mothra03.0709.2206","99.9%_s10g15","male","photinus","marginellus"
436,549,1556,"mothra03.0709.2206","99.9%_s10g15","male","photinus","marginellus"
1600,1592,730,"mothra03.0709.2208","99.9%_s10g15","male","photinus","marginellus"
1224,441,912,"mothra03.0709.2208","99.9%_s10g15","male","photinus","marginellus"
1390,633,1002,"mothra03.0709.2208","99.9%_s10g15","male","photinus","marginellus"
1354,1287,1399,"mothra03.0709.2208","99.9%_s10g15","male","photinus","marginellus"
185,1284,1597,"mothra03.0709.2208","99.9%_s10g15","male","photinus","marginellus"
238,476,8,"mothra03.0709.2210","99.9%_s10g15","male","photinus","marginellus"
872,1051,68,"mothra03.0709.2210","99.9%_s10g15","male","photinus","marginellus"
1294,1597,787,"mothra03.0709.2210","99.9%_s10g15","male","photinus","marginellus"
665,1790,1548,"mothra03.0709.2210","99.9%_s10g15","male","photinus","marginellus"
1095,348,761,"mothra03.0709.2212","99.9%_s10g15","male","photinus","marginellus"
1349,942,918,"mothra03.0709.2212","99.9%_s10g15","male","photinus","marginellus"
383,1307,1384,"mothra03.0709.2212","99.9%_s10g15","male","photinus","marginellus"
1327,1058,1462,"mothra03.0709.2212","99.9%_s10g15","male","photinus","marginellus"
815,840,1571,"mothra03.0709.2212","99.9%_s10g15","male","photinus","marginellus"
1123,503,96,"mothra03.0709.2214","99.9%_s10g15","male","photinus","marginellus"
597,534,98,"mothra03.0709.2214","99.9%_s10g15","male","photinus","marginellus"
312,1777,276,"mothra03.0709.2214","99.9%_s10g15","male","photinus","marginellus"
1747,1030,749,"mothra03.0709.2214","99.9%_s10g15","male","photinus","marginellus"
1339,586,1022,"mothra03.0709.2214","99.9%_s10g15","male","photinus","marginellus"
1492,1325,1319,"mothra03.0709.2214","99.9%_s10g15","male","photinus","marginellus"
422,576,1558,"mothra03.0709.2214","99.9%_s10g15","male","photinus","marginellus"
1525,1696,772,"mothra03.0709.2216","99.9%_s10g15","male","photinus","marginellus"
1642,483,1092,"mothra03.0709.2216","99.9%_s10g15","male","photinus","marginellus"
1029,134,1245,"mothra03.0709.2216","99.9%_s10g15","male","photinus","marginellus"
714,1305,1318,"mothra03.0709.2216","99.9%_s10g15","male","photinus","marginellus"
312,1268,1597,"mothra03.0709.2216","99.9%_s10g15","male","photinus","marginellus"
836,1340,137,"mothra03.0709.2218","99.9%_s10g15","male","photinus","marginellus"
1261,927,246,"mothra03.0709.2218","99.9%_s10g15","male","photinus","marginellus"
1660,1101,601,"mothra03.0709.2218","99.9%_s10g15","male","photinus","marginellus"
1221,1142,1438,"mothra03.0709.2218","99.9%_s10g15","male","photinus","marginellus"
1032,1177,1485,"mothra03.0709.2218","99.9%_s10g15","male","photinus","marginellus"
1283,1505,302,"mothra03.0709.2220","99.9%_s10g15","male","photinus","marginellus"
1658,1055,622,"mothra03.0709.2220","99.9%_s10g15","male","photinus","marginellus"
1368,1145,714,"mothra03.0709.2220","99.9%_s10g15","male","photinus","marginellus"
835,1690,725,"mothra03.0709.2220","99.9%_s10g15","male","photinus","marginellus"
902,1731,726,"mothra03.0709.2220","99.9%_s10g15","male","photinus","marginellus"
1345,1266,743,"mothra03.0709.2220","99.9%_s10g15","male","photinus","marginellus"
767,1325,1584,"mothra03.0709.2220","99.9%_s10g15","male","photinus","marginellus"
1405,982,339,"mothra03.0709.2222","99.9%_s10g15","male","photinus","marginellus"
1403,1610,541,"mothra03.0709.2222","99.9%_s10g15","male","photinus","marginellus"
1391,892,799,"mothra03.0709.2222","99.9%_s10g15","male","photinus","marginellus"
1448,718,1090,"mothra03.0709.2222","99.9%_s10g15","male","photinus","marginellus"
1241,958,1462,"mothra03.0709.2222","99.9%_s10g15","male","photinus","marginellus"
978,1406,1528,"mothra03.0709.2222","99.9%_s10g15","male","photinus","marginellus"
1547,518,322,"mothra03.0709.2224","99.9%_s10g15","male","photinus","marginellus"
1440,875,733,"mothra03.0709.2224","99.9%_s10g15","male","photinus","marginellus"
1221,1548,889,"mothra03.0709.2224","99.9%_s10g15","male","photinus","marginellus"
1444,982,974,"mothra03.0709.2224","99.9%_s10g15","male","photinus","marginellus"
594,193,1261,"mothra03.0709.2224","99.9%_s10g15","male","photinus","marginellus"
763,224,1266,"mothra03.0709.2224","99.9%_s10g15","male","photinus","marginellus"
1022,944,1540,"mothra03.0709.2224","99.9%_s10g15","male","photinus","marginellus"
1407,1642,498,"mothra03.0709.2226","99.9%_s10g15","male","photinus","marginellus"
1358,1126,823,"mothra03.0709.2226","99.9%_s10g15","male","photinus","marginellus"
1143,32,925,"mothra03.0709.2226","99.9%_s10g15","male","photinus","marginellus"
1295,1413,1273,"mothra03.0709.2226","99.9%_s10g15","male","photinus","marginellus"
1212,1292,1313,"mothra03.0709.2226","99.9%_s10g15","male","photinus","marginellus"
315,522,1553,"mothra03.0709.2226","99.9%_s10g15","male","photinus","marginellus"
852,479,132,"mothra03.0709.2228","99.9%_s10g15","male","photinus","marginellus"
946,124,186,"mothra03.0709.2228","99.9%_s10g15","male","photinus","marginellus"
1329,1042,1230,"mothra03.0709.2228","99.9%_s10g15","male","photinus","marginellus"
1239,573,1346,"mothra03.0709.2228","99.9%_s10g15","male","photinus","marginellus"
1504,796,1403,"mothra03.0709.2228","99.9%_s10g15","male","photinus","marginellus"
1260,1095,1447,"mothra03.0709.2228","99.9%_s10g15","male","photinus","marginellus"
1140,1344,1521,"mothra03.0709.2228","99.9%_s10g15","male","photinus","marginellus"
1069,1198,247,"mothra03.0709.2230","99.9%_s10g15","male","photinus","marginellus"
1287,297,435,"mothra03.0709.2230","99.9%_s10g15","male","photinus","marginellus"
1391,1365,603,"mothra03.0709.2230","99.9%_s10g15","male","photinus","marginellus"
1136,325,690,"mothra03.0709.2230","99.9%_s10g15","male","photinus","marginellus"
1690,701,1061,"mothra03.0709.2230","99.9%_s10g15","male","photinus","marginellus"
1258,1673,1085,"mothra03.0709.2230","99.9%_s10g15","male","photinus","marginellus"
438,1102,1460,"mothra03.0709.2230","99.9%_s10g15","male","photinus","marginellus"
460,1272,63,"mothra03.0709.2232","99.9%_s10g15","male","photinus","marginellus"
1197,398,593,"mothra03.0709.2232","99.9%_s10g15","male","photinus","marginellus"
1341,609,621,"mothra03.0709.2232","99.9%_s10g15","male","photinus","marginellus"
2504,977,1042,"mothra03.0709.2232","99.9%_s10g15","male","photinus","marginellus"
1258,1269,1085,"mothra03.0709.2232","99.9%_s10g15","male","photinus","marginellus"
1424,1567,1130,"mothra03.0709.2232","99.9%_s10g15","male","photinus","marginellus"
1093,1263,250,"mothra03.0709.2234","99.9%_s10g15","male","photinus","marginellus"
1456,1655,810,"mothra03.0709.2234","99.9%_s10g15","male","photinus","marginellus"
1500,1488,844,"mothra03.0709.2234","99.9%_s10g15","male","photinus","marginellus"
1660,1222,1131,"mothra03.0709.2234","99.9%_s10g15","male","photinus","marginellus"
1181,1616,1380,"mothra03.0709.2234","99.9%_s10g15","male","photinus","marginellus"
1089,888,282,"mothra03.0709.2236","99.9%_s10g15","male","photinus","marginellus"
1429,1264,458,"mothra03.0709.2236","99.9%_s10g15","male","photinus","marginellus"
1270,581,560,"mothra03.0709.2236","99.9%_s10g15","male","photinus","marginellus"
485,1648,794,"mothra03.0709.2236","99.9%_s10g15","male","photinus","marginellus"
1149,1509,851,"mothra03.0709.2236","99.9%_s10g15","male","photinus","marginellus"
1299,1489,640,"mothra03.0709.2238","99.9%_s10g15","male","photinus","marginellus"
1352,1559,686,"mothra03.0709.2238","99.9%_s10g15","male","photinus","marginellus"
1327,1100,1029,"mothra03.0709.2238","99.9%_s10g15","male","photinus","marginellus"
1325,838,310,"mothra03.0709.2240","99.9%_s10g15","male","photinus","marginellus"
1730,955,372,"mothra03.0709.2240","99.9%_s10g15","male","photinus","marginellus"
1299,1696,746,"mothra03.0709.2240","99.9%_s10g15","male","photinus","marginellus"
479,1758,739,"mothra03.0709.2240","99.9%_s10g15","male","photinus","marginellus"
1533,1523,922,"mothra03.0709.2240","99.9%_s10g15","male","photinus","marginellus"
1370,515,1008,"mothra03.0709.2240","99.9%_s10g15","male","photinus","marginellus"
1032,1678,1068,"mothra03.0709.2240","99.9%_s10g15","male","photinus","marginellus"
770,664,1522,"mothra03.0709.2240","99.9%_s10g15","male","photinus","marginellus"
624,1278,1590,"mothra03.0709.2240","99.9%_s10g15","male","photinus","marginellus"
1581,1633,933,"mothra03.0709.2242","99.9%_s10g15","male","photinus","marginellus"
1619,1311,1120,"mothra03.0709.2242","99.9%_s10g15","male","photinus","marginellus"
1374,643,1149,"mothra03.0709.2242","99.9%_s10g15","male","photinus","marginellus"
1309,1054,832,"mothra03.0709.2244","99.9%_s10g15","male","photinus","marginellus"
662,839,20,"mothra03.0709.2246","99.9%_s10g15","male","photinus","marginellus"
1325,914,376,"mothra03.0709.2246","99.9%_s10g15","male","photinus","marginellus"
647,1690,732,"mothra03.0709.2246","99.9%_s10g15","male","photinus","marginellus"
810,1730,733,"mothra03.0709.2246","99.9%_s10g15","male","photinus","marginellus"
1213,1586,849,"mothra03.0709.2246","99.9%_s10g15","male","photinus","marginellus"
1367,1229,1210,"mothra03.0709.2246","99.9%_s10g15","male","photinus","marginellus"
1319,807,484,"mothra03.0709.2248","99.9%_s10g15","male","photinus","marginellus"
1257,1222,592,"mothra03.0709.2248","99.9%_s10g15","male","photinus","marginellus"
790,191,1195,"mothra03.0709.2248","99.9%_s10g15","male","photinus","marginellus"
845,161,1196,"mothra03.0709.2248","99.9%_s10g15","male","photinus","marginellus"
330,317,1421,"mothra03.0709.2248","99.9%_s10g15","male","photinus","marginellus"
589,730,103,"mothra03.0709.2250","99.9%_s10g15","male","photinus","marginellus"
1430,836,357,"mothra03.0709.2250","99.9%_s10g15","male","photinus","marginellus"
920,1589,385,"mothra03.0709.2250","99.9%_s10g15","male","photinus","marginellus"
478,1621,388,"mothra03.0709.2250","99.9%_s10g15","male","photinus","marginellus"
1332,1127,847,"mothra03.0709.2250","99.9%_s10g15","male","photinus","marginellus"
1287,741,969,"mothra03.0709.2250","99.9%_s10g15","male","photinus","marginellus"
1385,1360,1061,"mothra03.0709.2250","99.9%_s10g15","male","photinus","marginellus"
1491,1228,1133,"mothra03.0709.2250","99.9%_s10g15","male","photinus","marginellus"
1258,280,1196,"mothra03.0709.2250","99.9%_s10g15","male","photinus","marginellus"
